product_name,category,old_price,price,discount_percentage,product_url,image_url,source_page,page_number,raw_text
TEFAL POELE E3080604 NON REV...,Cuisine,299.0,249.0,16,https://www.electroplanet.ma/p3102942-poele-e3080604-non-revetue-primary-inox-28cm-tefa.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,TEFAL POELE E3080604 NON REV... Promo Prix normal 299 DH Prix Spécial 249 DH -16% Ajouter au panier
HISENSE QLED 85Q6Q HISENSE,TV,15999.0,14499.0,9,https://www.electroplanet.ma/p3103630-qled-85q6q-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HISENSE QLED 85Q6Q HISENSE Promo Prix normal 15 999 DH Prix Spécial 14 499 DH -9% Ajouter au panier
SAMSUNG BARRE DE SON HW-Q930F/...,Autre,10990.0,7999.0,27,https://www.electroplanet.ma/p3103724-barre-de-son-hw-q930f-mv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,SAMSUNG BARRE DE SON HW-Q930F/... Promo Prix normal 10 990 DH Prix Spécial 7 999 DH -27% Ajouter au panier
HISENSE QLED 75Q6Q HISENSE,TV,10999.0,8999.0,18,https://www.electroplanet.ma/p3103629-qled-75q6q-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HISENSE QLED 75Q6Q HISENSE Promo Prix normal 10 999 DH Prix Spécial 8 999 DH -18% Ajouter au panier
HISENSE AIR FRYER H09AFBKS4S 8...,Cuisine,1499.0,1099.0,26,https://www.electroplanet.ma/p3103932-air-fryer-h09afbks4s-8l-noir-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HISENSE AIR FRYER H09AFBKS4S 8... Promo Prix normal 1 499 DH Prix Spécial 1 099 DH -26% Ajouter au panier
HISENSE AIR FRYER H08AFBK2S1 2...,Cuisine,1999.0,1299.0,35,https://www.electroplanet.ma/p3103933-air-fryer-h08afbk2s1-2t-8l-noir-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HISENSE AIR FRYER H08AFBK2S1 2... Promo Prix normal 1 999 DH Prix Spécial 1 299 DH -35% Ajouter au panier
HISENSE AIR FRYER H06AFBS2S3 6...,Cuisine,1199.0,899.0,25,https://www.electroplanet.ma/p3103931-air-fryer-h06afbs2s3-6-7l-noir-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HISENSE AIR FRYER H06AFBS2S3 6... Promo Prix normal 1 199 DH Prix Spécial 899 DH -25% Ajouter au panier
TEFAL DEFROISSEUR DT8765E0 P...,Cuisine,899.0,799.0,11,https://www.electroplanet.ma/p3101656-defroisseur-dt8765e0-pure-force-3en1-1800w-tefal.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,TEFAL DEFROISSEUR DT8765E0 P... Promo Prix normal 899 DH Prix Spécial 799 DH -11% Ajouter au panier
BOSCH TC SERIE 6 PCR9A5I90 5...,Ordinateur,6299.0,5999.0,4,https://www.electroplanet.ma/p3103607-tc-serie-6-pcr9a5i90-5f-90cm-inox-bosch.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,BOSCH TC SERIE 6 PCR9A5I90 5... Promo Prix normal 6 299 DH Prix Spécial 5 999 DH -4% Ajouter au panier
HAIER REF S5 HPR5718ENMX 70C...,Réfrigérateur,8999.0,7899.0,12,https://www.electroplanet.ma/p3103555-ref-s5-hpr5718enmx-70cm-464l-haier-inox.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HAIER REF S5 HPR5718ENMX 70C... Promo Prix normal 8 999 DH Prix Spécial 7 899 DH -12% Ajouter au panier
RIVACASE PACK BANANE 5411+PB 10...,Autre,629.0,429.0,31,https://www.electroplanet.ma/p3102501-pack-banane-5411-pb-10k10w-va2031-sacados-5567-ri.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,RIVACASE PACK BANANE 5411+PB 10... Promo Prix normal 629 DH Prix Spécial 429 DH -31% Ajouter au panier
HISENSE MAL TOP WTJA802T 8KG 8...,Machine à laver,3499.0,2999.0,14,https://www.electroplanet.ma/p3101454-mal-top-wtja802t-8kg-800t-titanium-grey-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HISENSE MAL TOP WTJA802T 8KG 8... Promo Prix normal 3 499 DH Prix Spécial 2 999 DH -14% Ajouter au panier
LEXAR CARTE MSD 1TO BLUE 150...,Autre,1599.0,1499.0,6,https://www.electroplanet.ma/p3099550-carte-msd-1to-blue-150mb-s-lexar.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,LEXAR CARTE MSD 1TO BLUE 150... Promo Prix normal 1 599 DH Prix Spécial 1 499 DH -6% Ajouter au panier
LEXAR CLE USB 3.1 S80 256G LEXAR,Autre,399.0,349.0,12,https://www.electroplanet.ma/p3099546-cle-usb-3-1-s80-256g-lexar.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,LEXAR CLE USB 3.1 S80 256G LEXAR Promo Prix normal 399 DH Prix Spécial 349 DH -12% Ajouter au panier
LEXAR CLE USB 3.1 S80 128G LEXAR,Autre,239.0,219.0,8,https://www.electroplanet.ma/p3099545-cle-usb-3-1-s80-128g-lexar.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,LEXAR CLE USB 3.1 S80 128G LEXAR Promo Prix normal 239 DH Prix Spécial 219 DH -8% Ajouter au panier
LEXAR CLE USB 2.0 V40 128G LEXAR,Autre,169.0,159.0,5,https://www.electroplanet.ma/p3099543-cle-usb-2-0-v40-128g-lexar.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,LEXAR CLE USB 2.0 V40 128G LEXAR Promo Prix normal 169 DH Prix Spécial 159 DH -5% Ajouter au panier
LEXAR SSD EXTERNE 1TO SL300 ...,Autre,1999.0,1899.0,5,https://www.electroplanet.ma/p3099539-ssd-externe-1to-sl300-1050mb-s-lexar.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,LEXAR SSD EXTERNE 1TO SL300 ... Promo Prix normal 1 999 DH Prix Spécial 1 899 DH -5% Ajouter au panier
ASUS ASUSVIVOBOOK X1502VA M...,Autre,12999.0,10999.0,15,https://www.electroplanet.ma/p3101514-asusvivobook-x1502va-m015d0-i9-13900-16g-1t-silve.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,ASUS ASUSVIVOBOOK X1502VA M... Promo Prix normal 12 999 DH Prix Spécial 10 999 DH -15% Ajouter au panier
TEFAL POELE E3080404 NON REV...,Cuisine,209.0,179.0,14,https://www.electroplanet.ma/p3102941-poele-e3080404-non-revetue-primary-inox-24cm-tefa.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,TEFAL POELE E3080404 NON REV... Promo Prix normal 209 DH Prix Spécial 179 DH -14% Ajouter au panier
HISENSE LED 32A4Q HISENSE,TV,1999.0,1499.0,25,https://www.electroplanet.ma/p3102624-led-32a4q-hisense.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,HISENSE LED 32A4Q HISENSE Promo Prix normal 1 999 DH Prix Spécial 1 499 DH -25% Ajouter au panier
ADATA DISQUE DUR SSD EXT SE9...,Autre,2799.0,2299.0,17,https://www.electroplanet.ma/p3102517-disque-dur-ssd-ext-se920-1to-3800mbs-cooler-adata.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,ADATA DISQUE DUR SSD EXT SE9... Promo Prix normal 2 799 DH Prix Spécial 2 299 DH -17% Ajouter au panier
ADATA DISQUE DUR SSD EXTRNE ...,Autre,1999.0,1499.0,25,https://www.electroplanet.ma/p3102510-disque-dur-ssd-extrne-sc740-pro-usbc-3-2-1go-adat.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,ADATA DISQUE DUR SSD EXTRNE ... Promo Prix normal 1 999 DH Prix Spécial 1 499 DH -25% Ajouter au panier
"ADATA CLE USB UR350 32GO 3,2...",Autre,89.0,79.0,11,https://www.electroplanet.ma/p3102507-cle-usb-ur350-32go-3-2-metal-silver-black-adata.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,5,"ADATA CLE USB UR350 32GO 3,2... Promo Prix normal 89 DH Prix Spécial 79 DH -11% Ajouter au panier"
SAMSUNG LED UA55U8000FUXMV SAMSUNG,TV,5999.0,4499.0,25,https://www.electroplanet.ma/p3098625-led-ua55u8000fuxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3098625-cb-43741_1.png,promotions,5,SAMSUNG LED UA55U8000FUXMV SAMSUNG Promo Prix normal 5 999 DH Prix Spécial 4 499 DH -25% Ajouter au panier
LG OLED 65B56LA LG,TV,18999.0,14499.0,23,https://www.electroplanet.ma/p3101685-oled-65b56la-lg.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/1/3101685-cb-43879_1.png,promotions,5,LG OLED 65B56LA LG Promo Prix normal 18 999 DH Prix Spécial 14 499 DH -23% Ajouter au panier
ORAIMO ECOUTEUR TWS FREEPODS ...,Autre,399.0,359.0,10,https://www.electroplanet.ma/p3099098-ecouteur-tws-freepods-3c-oeb-e104dc-noir-oraimo.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3099098-cb-43616_1.png,promotions,5,ORAIMO ECOUTEUR TWS FREEPODS ... Promo Prix normal 399 DH Prix Spécial 359 DH -10% Ajouter au panier
SAMSUNG ECOUTEURS BUDS CORE W...,Accessoires,499.0,459.0,8,https://www.electroplanet.ma/p3095557-ecouteurs-buds-core-white-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3095557-cb-43891_1.png,promotions,6,SAMSUNG ECOUTEURS BUDS CORE W... Promo Prix normal 499 DH Prix Spécial 459 DH -8% Ajouter au panier
TAURUS SECHE CHEVEUX ALIZE EV...,Autre,349.0,299.0,14,https://www.electroplanet.ma/p3100788-seche-cheveux-alize-evolution-2200-taurus.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/1/3100788-cb-42712_1.png,promotions,6,TAURUS SECHE CHEVEUX ALIZE EV... Promo Prix normal 349 DH Prix Spécial 299 DH -14% Ajouter au panier
HISENSE QLED 55Q7N HISENSE,TV,6999.0,5999.0,14,https://www.electroplanet.ma/p3100785-qled-55q7n-hisense.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/1/3100785-cb-42715_1.png,promotions,6,HISENSE QLED 55Q7N HISENSE Promo Prix normal 6 999 DH Prix Spécial 5 999 DH -14% Ajouter au panier
EPSON IMPRIMANTE ECOTANK L32...,Ordinateur,2685.0,1999.0,25,https://www.electroplanet.ma/p3100889-imprimante-ecotank-l3256-mfp-3-en-1-wifi-epson.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/e/p/epson_1.png,promotions,6,EPSON IMPRIMANTE ECOTANK L32... Promo Prix normal 2 685 DH Prix Spécial 1 999 DH -25% Ajouter au panier
SONY SONY PORTAL PLAYSTATIO...,Autre,3399.0,2999.0,11,https://www.electroplanet.ma/p3099388-sony-portal-playstation-5-cfi-y1016-midnight-noir.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3099388-cb-42592_1.png,promotions,6,SONY SONY PORTAL PLAYSTATIO... Promo Prix normal 3 399 DH Prix Spécial 2 999 DH -11% Ajouter au panier
SAMSUNG NEO QLED QA65QN70FAUXM...,TV,14599.0,10999.0,24,https://www.electroplanet.ma/p3099186-neo-qled-qa65qn70fauxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3099186-cb-41884_1.png,promotions,6,SAMSUNG NEO QLED QA65QN70FAUXM... Promo Prix normal 14 599 DH Prix Spécial 10 999 DH -24% Ajouter au panier
SAMSUNG QLED QA50Q8FAAUXMV SAMSUNG,TV,6999.0,5999.0,14,https://www.electroplanet.ma/p3098623-qled-qa50q8faauxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3098623-cb-41916_1.png,promotions,6,SAMSUNG QLED QA50Q8FAAUXMV SAMSUNG Promo Prix normal 6 999 DH Prix Spécial 5 999 DH -14% Ajouter au panier
SAMSUNG LED UA43U8000FUXMV SAMSUNG,TV,4299.0,3699.0,13,https://www.electroplanet.ma/p3098626-led-ua43u8000fuxmv-samsung.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3098626-cb-41893_1.png,promotions,6,SAMSUNG LED UA43U8000FUXMV SAMSUNG Promo Prix normal 4 299 DH Prix Spécial 3 699 DH -13% Ajouter au panier
SAMSUNG QLED QA55Q8FAAUXMV SAMSUNG,TV,8999.0,7299.0,18,https://www.electroplanet.ma/p3098622-qled-qa55q8faauxmv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,SAMSUNG QLED QA55Q8FAAUXMV SAMSUNG Promo Prix normal 8 999 DH Prix Spécial 7 299 DH -18% Ajouter au panier
SAMSUNG NEO QLED QA55QN70FAUXM...,TV,9699.0,6999.0,27,https://www.electroplanet.ma/p3098621-neo-qled-qa55qn70fauxmv-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,SAMSUNG NEO QLED QA55QN70FAUXM... Promo Prix normal 9 699 DH Prix Spécial 6 999 DH -27% Ajouter au panier
WHIRLPOOL REF WTMF 836633 XNA 6...,Réfrigérateur,13699.0,12999.0,5,https://www.electroplanet.ma/p3098496-ref-wtmf-836633-xna-630l-dnf-a-inox-whp.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,WHIRLPOOL REF WTMF 836633 XNA 6... Promo Prix normal 13 699 DH Prix Spécial 12 999 DH -5% Ajouter au panier
FUNWAY ENCEINTE BLUETOOTH YP0...,Autre,399.0,329.0,17,https://www.electroplanet.ma/p3098449-enceinte-bluetooth-yp03-funway.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,FUNWAY ENCEINTE BLUETOOTH YP0... Promo Prix normal 399 DH Prix Spécial 329 DH -17% Ajouter au panier
FUNWAY ENCEINTE BLUETOOTH LS5...,Autre,799.0,549.0,31,https://www.electroplanet.ma/p3098450-enceinte-bluetooth-ls549-funway.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,FUNWAY ENCEINTE BLUETOOTH LS5... Promo Prix normal 799 DH Prix Spécial 549 DH -31% Ajouter au panier
FUNWAY ENCEINTE BLUETOOTH LS3...,Autre,1999.0,1349.0,32,https://www.electroplanet.ma/p3098451-enceinte-bluetooth-ls393-funway.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,FUNWAY ENCEINTE BLUETOOTH LS3... Promo Prix normal 1 999 DH Prix Spécial 1 349 DH -32% Ajouter au panier
FUNWAY ENCEINTE BLUETOOTH YF7...,Autre,1099.0,649.0,40,https://www.electroplanet.ma/p3098447-enceinte-bluetooth-yf79-max-funway.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,FUNWAY ENCEINTE BLUETOOTH YF7... Promo Prix normal 1 099 DH Prix Spécial 649 DH -40% Ajouter au panier
KENWOOD BLENDER BLP15 360BK 50...,Autre,649.0,499.0,23,https://www.electroplanet.ma/p3097713-blender-blp15-360bk-500w-1-5l-2-acce-noir-kenwoo.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,KENWOOD BLENDER BLP15 360BK 50... Promo Prix normal 649 DH Prix Spécial 499 DH -23% Ajouter au panier
SAMSUNG MONTRE GALAXY WATCH8 4...,Téléphone,3499.0,2899.0,17,https://www.electroplanet.ma/p3097072-montre-galaxy-watch8-44mm-silver-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,SAMSUNG MONTRE GALAXY WATCH8 4... Promo Prix normal 3 499 DH Prix Spécial 2 899 DH -17% Ajouter au panier
SAMSUNG MONTRE GALAXY WATCH8 4...,Téléphone,3249.0,2699.0,16,https://www.electroplanet.ma/p3097070-montre-galaxy-watch8-40mm-silver-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,SAMSUNG MONTRE GALAXY WATCH8 4... Promo Prix normal 3 249 DH Prix Spécial 2 699 DH -16% Ajouter au panier
SAMSUNG MONTRE GALAXY WATCH8 4...,Téléphone,3249.0,2999.0,7,https://www.electroplanet.ma/p3097069-montre-galaxy-watch8-40mm-graphite-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,SAMSUNG MONTRE GALAXY WATCH8 4... Promo Prix normal 3 249 DH Prix Spécial 2 999 DH -7% Ajouter au panier
SAMSUNG MONTRE GALAXY WATCH8 C...,Téléphone,4749.0,3999.0,15,https://www.electroplanet.ma/p3097068-montre-galaxy-watch8-classic-47mm-white-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,SAMSUNG MONTRE GALAXY WATCH8 C... Promo Prix normal 4 749 DH Prix Spécial 3 999 DH -15% Ajouter au panier
SAMSUNG MONTRE GALAXY WATCH8 C...,Téléphone,4749.0,4399.0,7,https://www.electroplanet.ma/p3097067-montre-galaxy-watch8-classic-47mm-black-samsung.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,SAMSUNG MONTRE GALAXY WATCH8 C... Promo 80% (1) Prix normal 4 749 DH Prix Spécial 4 399 DH -7% Ajouter au panier
LG LED 43LM6370PVA LG,TV,3999.0,3149.0,21,https://www.electroplanet.ma/p2828284-led-43lm6370pva-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,LG LED 43LM6370PVA LG Promo Prix normal 3 999 DH Prix Spécial 3 149 DH -21% Ajouter au panier
TAURUS FRITEUSE AIR FRY TOWER...,Cuisine,2499.0,1999.0,20,https://www.electroplanet.ma/p3096687-friteuse-air-fry-tower-11lt-taurus.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,TAURUS FRITEUSE AIR FRY TOWER... Promo Prix normal 2 499 DH Prix Spécial 1 999 DH -20% Ajouter au panier
TAURUS SECHE CHEVEUX FASHION2...,Autre,499.0,399.0,20,https://www.electroplanet.ma/p3096688-seche-cheveux-fashion2300professionel-2200w-tauru.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,TAURUS SECHE CHEVEUX FASHION2... Promo Prix normal 499 DH Prix Spécial 399 DH -20% Ajouter au panier
HAIER LED H50K85FUX HAIER,TV,5299.0,3699.0,30,https://www.electroplanet.ma/p3096291-led-h50k85fux-haier.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,HAIER LED H50K85FUX HAIER Promo Prix normal 5 299 DH Prix Spécial 3 699 DH -30% Ajouter au panier
HAIER LED H43K85FUX HAIER,TV,4499.0,2999.0,33,https://www.electroplanet.ma/p3096290-led-h43k85fux-haier.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,HAIER LED H43K85FUX HAIER Promo Prix normal 4 499 DH Prix Spécial 2 999 DH -33% Ajouter au panier
HAIER LED H55K85FUX HAIER,TV,5599.0,4199.0,25,https://www.electroplanet.ma/p3096292-led-h55k85fux-haier.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,HAIER LED H55K85FUX HAIER Promo Prix normal 5 599 DH Prix Spécial 4 199 DH -25% Ajouter au panier
HAIER QLED H65Q80FUX HAIER,TV,9599.0,7699.0,19,https://www.electroplanet.ma/p3096579-qled-h65q80fux-haier.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,HAIER QLED H65Q80FUX HAIER Promo Prix normal 9 599 DH Prix Spécial 7 699 DH -19% Ajouter au panier
LG LED 50NANO80A6A LG,TV,5999.0,4999.0,16,https://www.electroplanet.ma/p3096355-led-50nano80a6a-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,LG LED 50NANO80A6A LG Promo Prix normal 5 999 DH Prix Spécial 4 999 DH -16% Ajouter au panier
LG LED '98UT90006LA.AFPQ LG,TV,32999.0,24999.0,24,https://www.electroplanet.ma/p3096361-led-98ut90006la-afpq-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,LG LED '98UT90006LA.AFPQ LG Promo Prix normal 32 999 DH Prix Spécial 24 999 DH -24% Ajouter au panier
LG QNED '55QNED80A6A.AFPE LG,Autre,8999.0,7299.0,18,https://www.electroplanet.ma/p3096360-qned-55qned80a6a-afpe-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,LG QNED '55QNED80A6A.AFPE LG Promo Prix normal 8 999 DH Prix Spécial 7 299 DH -18% Ajouter au panier
LG QNED '75QNED80A6A.AFPE LG,Autre,14999.0,10799.0,28,https://www.electroplanet.ma/p3096358-qned-75qned80a6a-afpe-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,LG QNED '75QNED80A6A.AFPE LG Promo Prix normal 14 999 DH Prix Spécial 10 799 DH -28% Ajouter au panier
LG LED 86UA85006LA LG,TV,17999.0,11999.0,33,https://www.electroplanet.ma/p3096349-led-86ua85006la-lg.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,LG LED 86UA85006LA LG Promo Prix normal 17 999 DH Prix Spécial 11 999 DH -33% Ajouter au panier
ARTHUR MARTIN RÉF DOUBLE PORTE RTE3...,Autre,6999.0,6199.0,11,https://www.electroplanet.ma/p3019419-ref-double-porte-rte3400aa-nf-a-338l-inox-a-m.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,ARTHUR MARTIN RÉF DOUBLE PORTE RTE3... Promo Prix normal 6 999 DH Prix Spécial 6 199 DH -11% Ajouter au panier
ANKER 54 CHARGEUR 511 (NANO PRO...,Accessoires,429.0,229.0,46,https://www.electroplanet.ma/p3080066-chargeur-511-nano-pro-a2637l12-anker.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,ANKER 54 CHARGEUR 511 (NANO PRO... Promo Prix normal 429 DH Prix Spécial 229 DH -46% Ajouter au panier
WHIRLPOOL REF WTMF 701421 XNA 36...,Réfrigérateur,7499.0,6599.0,12,https://www.electroplanet.ma/p3095962-ref-wtmf-701421-xna-367l-dnf-a-inox-whp.html?from=promo,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw==",promotions,6,WHIRLPOOL REF WTMF 701421 XNA 36... Promo Prix normal 7 499 DH Prix Spécial 6 599 DH -12% Ajouter au panier
TEFAL WOK AVEC COUV B2269295...,Cuisine,399.0,299.0,25,https://www.electroplanet.ma/p3095921-wok-avec-couv-b2269295-28cm-cook-natural-tefal.html?from=promo,https://prod2-media.electroplanet.ma/media/catalog/product/cache/14e469c4a70431355c88f88fd8855f6e/3/0/3095921-cb-40612_1.png,promotions,6,TEFAL WOK AVEC COUV B2269295... Promo Prix normal 399 DH Prix Spécial 299 DH -25% Ajouter au panier
